City,Date,PM2.5,PM10,AQI,AQI_Bucket,,,,,,,,,,3146
Ahmedabad,1/29/2015,83.13,,209,Poor,,,,,,,,,,
Ahmedabad,1/30/2015,79.84,,328,Very Poor,,,,,,,,,,
Ahmedabad,1/31/2015,94.52,,514,Severe,,,,,,,,,,
Ahmedabad,2/1/2015,135.99,,782,Severe,,,,,,,,,,
Ahmedabad,2/2/2015,178.33,,914,Severe,,,,,,,,,,
Ahmedabad,2/3/2015,139.7,,660,Severe,,,,,,,,,,
Ahmedabad,2/4/2015,80.65,,294,Poor,,,,,,,,,,
Ahmedabad,2/5/2015,58.36,,149,Moderate,,,,,,,,,,
Ahmedabad,2/6/2015,79.29,,190,Moderate,,,,,,,,,,
Ahmedabad,2/7/2015,88.7,,247,Poor,,,,,,,,,,
Ahmedabad,2/8/2015,74.28,,379,Very Poor,,,,,,,,,,
Ahmedabad,2/9/2015,113.93,,341,Very Poor,,,,,,,,,,
Ahmedabad,2/10/2015,105.39,,256,Poor,,,,,,,,,,
Ahmedabad,2/11/2015,66.52,,388,Very Poor,,,,,,,,,,
Ahmedabad,2/12/2015,65.04,,288,Poor,,,,,,,,,,
Ahmedabad,2/13/2015,103.36,,510,Severe,,,,,,,,,,
Ahmedabad,2/14/2015,177.33,,761,Severe,,,,,,,,,,
Ahmedabad,2/15/2015,113.25,,475,Severe,,,,,,,,,,
Ahmedabad,2/16/2015,99.7,,536,Severe,,,,,,,,,,
Ahmedabad,2/17/2015,80.61,,479,Severe,,,,,,,,,,
Ahmedabad,2/18/2015,100.79,,592,Severe,,,,,,,,,,
Ahmedabad,2/19/2015,107.99,,427,Severe,,,,,,,,,,
Ahmedabad,2/20/2015,140.29,,588,Severe,,,,,,,,,,
Ahmedabad,2/21/2015,239.96,,1141,Severe,,,,,,,,,,
Ahmedabad,2/22/2015,142.96,,669,Severe,,,,,,,,,,
Ahmedabad,2/23/2015,238.41,,1247,Severe,,,,,,,,,,
Ahmedabad,2/24/2015,118.72,,411,Severe,,,,,,,,,,
Ahmedabad,2/25/2015,52.99,,292,Poor,,,,,,,,,,
Ahmedabad,3/2/2015,60.78,,189,Moderate,,,,,,,,,,
Ahmedabad,3/3/2015,91.83,,408,Severe,,,,,,,,,,
Ahmedabad,3/4/2015,93.88,,383,Very Poor,,,,,,,,,,
Ahmedabad,3/5/2015,173.01,,780,Severe,,,,,,,,,,
Ahmedabad,3/8/2015,71.56,,190,Moderate,,,,,,,,,,
Ahmedabad,3/9/2015,119.8,,233,Poor,,,,,,,,,,
Ahmedabad,3/10/2015,106.71,,297,Poor,,,,,,,,,,
Ahmedabad,3/11/2015,118.49,,330,Very Poor,,,,,,,,,,
Ahmedabad,3/12/2015,106.01,,252,Poor,,,,,,,,,,
Ahmedabad,3/13/2015,97.34,,244,Poor,,,,,,,,,,
Ahmedabad,3/14/2015,83.92,,234,Poor,,,,,,,,,,
Ahmedabad,3/15/2015,49.51,,219,Poor,,,,,,,,,,
Ahmedabad,3/16/2015,30.76,,118,Moderate,,,,,,,,,,
Ahmedabad,3/17/2015,50.29,,231,Poor,,,,,,,,,,
Ahmedabad,3/18/2015,57.69,,286,Poor,,,,,,,,,,
Ahmedabad,3/19/2015,105.06,,883,Severe,,,,,,,,,,
Ahmedabad,3/20/2015,94.1,,720,Severe,,,,,,,,,,
Ahmedabad,3/21/2015,111.89,,570,Severe,,,,,,,,,,
Ahmedabad,3/22/2015,108.59,,589,Severe,,,,,,,,,,
Ahmedabad,3/23/2015,130.76,,818,Severe,,,,,,,,,,
Ahmedabad,3/24/2015,143.55,,737,Severe,,,,,,,,,,
Ahmedabad,3/25/2015,165.07,,585,Severe,,,,,,,,,,
Ahmedabad,3/26/2015,166.85,,616,Severe,,,,,,,,,,
Ahmedabad,3/27/2015,147.38,,437,Severe,,,,,,,,,,
Ahmedabad,3/28/2015,158.25,,321,Very Poor,,,,,,,,,,
Ahmedabad,3/29/2015,237.76,,372,Very Poor,,,,,,,,,,
Ahmedabad,3/30/2015,133.37,,339,Very Poor,,,,,,,,,,
Ahmedabad,3/31/2015,133.3,,339,Very Poor,,,,,,,,,,
Ahmedabad,4/1/2015,96.04,,324,Very Poor,,,,,,,,,,
Ahmedabad,4/2/2015,77.69,,222,Poor,,,,,,,,,,
Ahmedabad,4/3/2015,53.07,,169,Moderate,,,,,,,,,,
Ahmedabad,4/4/2015,63.11,,220,Poor,,,,,,,,,,
Ahmedabad,4/6/2015,120.96,,303,Very Poor,,,,,,,,,,
Ahmedabad,4/7/2015,138.63,,314,Very Poor,,,,,,,,,,
Ahmedabad,4/8/2015,144.36,,378,Very Poor,,,,,,,,,,
Ahmedabad,4/9/2015,85.03,,415,Severe,,,,,,,,,,
Ahmedabad,4/11/2015,61.06,,126,Moderate,,,,,,,,,,
Ahmedabad,4/12/2015,39.42,,175,Moderate,,,,,,,,,,
Ahmedabad,4/13/2015,111.86,,226,Poor,,,,,,,,,,
Ahmedabad,4/14/2015,58.37,,244,Poor,,,,,,,,,,
Ahmedabad,4/15/2015,95.37,,315,Very Poor,,,,,,,,,,
Ahmedabad,4/16/2015,141.3,,678,Severe,,,,,,,,,,
Ahmedabad,4/17/2015,106.68,,774,Severe,,,,,,,,,,
Ahmedabad,4/18/2015,109.48,,285,Poor,,,,,,,,,,
Ahmedabad,4/19/2015,126.04,,321,Very Poor,,,,,,,,,,
Ahmedabad,4/20/2015,71.22,,358,Very Poor,,,,,,,,,,
Ahmedabad,4/21/2015,97.87,,357,Very Poor,,,,,,,,,,
Ahmedabad,4/22/2015,63.38,,189,Moderate,,,,,,,,,,
Ahmedabad,4/24/2015,80.9,,214,Poor,,,,,,,,,,
Ahmedabad,4/25/2015,103.29,,253,Poor,,,,,,,,,,
Ahmedabad,4/26/2015,107.5,,239,Poor,,,,,,,,,,
Ahmedabad,4/29/2015,138.42,,300,Poor,,,,,,,,,,
Ahmedabad,4/30/2015,129.04,,317,Very Poor,,,,,,,,,,
Ahmedabad,5/1/2015,96.65,,240,Poor,,,,,,,,,,
Ahmedabad,5/2/2015,126.77,,344,Very Poor,,,,,,,,,,
Ahmedabad,5/3/2015,106.15,,503,Severe,,,,,,,,,,
Ahmedabad,5/4/2015,86.31,,308,Very Poor,,,,,,,,,,
Ahmedabad,5/5/2015,83.99,,227,Poor,,,,,,,,,,
Ahmedabad,5/6/2015,65.11,,120,Moderate,,,,,,,,,,
Ahmedabad,5/7/2015,51.03,,158,Moderate,,,,,,,,,,
Ahmedabad,5/8/2015,38.73,,177,Moderate,,,,,,,,,,
Ahmedabad,5/9/2015,61.12,,201,Poor,,,,,,,,,,
Ahmedabad,5/10/2015,58.44,,211,Poor,,,,,,,,,,
Ahmedabad,5/11/2015,61.49,,221,Poor,,,,,,,,,,
Ahmedabad,5/12/2015,65.39,,233,Poor,,,,,,,,,,
Ahmedabad,5/13/2015,100.92,,481,Severe,,,,,,,,,,
Ahmedabad,5/14/2015,97.48,,352,Very Poor,,,,,,,,,,
Ahmedabad,5/15/2015,129.27,,327,Very Poor,,,,,,,,,,
Ahmedabad,5/16/2015,129.58,,577,Severe,,,,,,,,,,
Ahmedabad,5/17/2015,100.57,,411,Severe,,,,,,,,,,
Ahmedabad,5/18/2015,130.34,,212,Poor,,,,,,,,,,
Ahmedabad,5/19/2015,53.24,,280,Poor,,,,,,,,,,
Ahmedabad,5/20/2015,42,,162,Moderate,,,,,,,,,,
Ahmedabad,5/22/2015,83.69,,569,Severe,,,,,,,,,,
Ahmedabad,5/23/2015,38.88,,128,Moderate,,,,,,,,,,
Ahmedabad,5/24/2015,46.89,,129,Moderate,,,,,,,,,,
Ahmedabad,5/25/2015,70.96,,152,Moderate,,,,,,,,,,
Ahmedabad,5/26/2015,53.66,,176,Moderate,,,,,,,,,,
Ahmedabad,5/27/2015,45.49,,167,Moderate,,,,,,,,,,
Ahmedabad,5/28/2015,60.86,,106,Moderate,,,,,,,,,,
Ahmedabad,5/29/2015,51.93,,231,Poor,,,,,,,,,,
Ahmedabad,5/30/2015,77.87,,327,Very Poor,,,,,,,,,,
Ahmedabad,5/31/2015,57.59,,174,Moderate,,,,,,,,,,
Ahmedabad,6/1/2015,77.22,,185,Moderate,,,,,,,,,,
Ahmedabad,6/2/2015,45.29,,179,Moderate,,,,,,,,,,
Ahmedabad,6/3/2015,103.78,,211,Poor,,,,,,,,,,
Ahmedabad,6/4/2015,25.14,,192,Moderate,,,,,,,,,,
Ahmedabad,6/5/2015,87.03,,310,Very Poor,,,,,,,,,,
Ahmedabad,6/6/2015,89.6,,223,Poor,,,,,,,,,,
Ahmedabad,6/7/2015,80.69,,192,Moderate,,,,,,,,,,
Ahmedabad,6/8/2015,44.75,,191,Moderate,,,,,,,,,,
Ahmedabad,6/9/2015,38.11,,184,Moderate,,,,,,,,,,
Ahmedabad,6/10/2015,45.5,,220,Poor,,,,,,,,,,
Ahmedabad,6/11/2015,36.98,,215,Poor,,,,,,,,,,
Ahmedabad,6/12/2015,43.58,,226,Poor,,,,,,,,,,
Ahmedabad,6/13/2015,45.49,,251,Poor,,,,,,,,,,
Ahmedabad,6/14/2015,38.06,,216,Poor,,,,,,,,,,
Ahmedabad,6/15/2015,45.41,,237,Poor,,,,,,,,,,
Ahmedabad,6/16/2015,37.71,,198,Moderate,,,,,,,,,,
Ahmedabad,6/17/2015,32.37,,195,Moderate,,,,,,,,,,
Ahmedabad,6/18/2015,34.74,,187,Moderate,,,,,,,,,,
Ahmedabad,6/19/2015,32.56,,181,Moderate,,,,,,,,,,
Ahmedabad,6/20/2015,29.28,,179,Moderate,,,,,,,,,,
Ahmedabad,6/21/2015,20.46,,188,Moderate,,,,,,,,,,
Ahmedabad,6/22/2015,26.07,,190,Moderate,,,,,,,,,,
Ahmedabad,6/23/2015,21.43,,185,Moderate,,,,,,,,,,
Ahmedabad,6/24/2015,11.91,,189,Moderate,,,,,,,,,,
Ahmedabad,6/25/2015,57.75,,196,Moderate,,,,,,,,,,
Ahmedabad,6/26/2015,66.39,,201,Poor,,,,,,,,,,
Ahmedabad,6/27/2015,62.61,,231,Poor,,,,,,,,,,
Ahmedabad,6/28/2015,47.5,,196,Moderate,,,,,,,,,,
Ahmedabad,6/29/2015,111.8,,220,Poor,,,,,,,,,,
Ahmedabad,6/30/2015,30,,244,Poor,,,,,,,,,,
Ahmedabad,7/1/2015,4.66,,223,Poor,,,,,,,,,,
Ahmedabad,7/2/2015,48.72,,230,Poor,,,,,,,,,,
Ahmedabad,7/3/2015,49.7,,243,Poor,,,,,,,,,,
Ahmedabad,7/4/2015,48.1,,215,Poor,,,,,,,,,,
Ahmedabad,7/5/2015,47.43,,199,Moderate,,,,,,,,,,
Ahmedabad,7/6/2015,51.74,,200,Moderate,,,,,,,,,,
Ahmedabad,7/7/2015,42.68,,226,Poor,,,,,,,,,,
Ahmedabad,7/8/2015,38.45,,241,Poor,,,,,,,,,,
Ahmedabad,7/9/2015,46.69,,222,Poor,,,,,,,,,,
Ahmedabad,7/10/2015,55.27,,223,Poor,,,,,,,,,,
Ahmedabad,7/11/2015,149.03,,248,Poor,,,,,,,,,,
Ahmedabad,7/12/2015,86.57,,300,Poor,,,,,,,,,,
Ahmedabad,7/13/2015,111.77,,232,Poor,,,,,,,,,,
Ahmedabad,7/14/2015,151.4,,330,Very Poor,,,,,,,,,,
Ahmedabad,7/15/2015,51.35,,223,Poor,,,,,,,,,,
Ahmedabad,7/16/2015,65.37,,105,Moderate,,,,,,,,,,
Ahmedabad,7/17/2015,56.28,,101,Moderate,,,,,,,,,,
Ahmedabad,7/18/2015,48.17,,93,Satisfactory,,,,,,,,,,
Ahmedabad,7/19/2015,33.56,,67,Satisfactory,,,,,,,,,,
Ahmedabad,7/20/2015,31.3,,60,Satisfactory,,,,,,,,,,
Ahmedabad,7/22/2015,57.11,,90,Satisfactory,,,,,,,,,,
Ahmedabad,7/23/2015,34.72,,78,Satisfactory,,,,,,,,,,
Ahmedabad,7/24/2015,29.22,,48,Good,,,,,,,,,,
Ahmedabad,7/25/2015,29.79,,53,Satisfactory,,,,,,,,,,
Ahmedabad,7/26/2015,59.95,,91,Satisfactory,,,,,,,,,,
Ahmedabad,7/27/2015,19.2,,70,Satisfactory,,,,,,,,,,
Ahmedabad,7/28/2015,19.52,,157,Moderate,,,,,,,,,,
Ahmedabad,7/29/2015,35.16,,158,Moderate,,,,,,,,,,
Ahmedabad,7/30/2015,33.03,,169,Moderate,,,,,,,,,,
Ahmedabad,7/31/2015,40.95,,174,Moderate,,,,,,,,,,
Ahmedabad,8/1/2015,40.29,,173,Moderate,,,,,,,,,,
Ahmedabad,8/2/2015,41.16,,172,Moderate,,,,,,,,,,
Ahmedabad,8/3/2015,36.12,,190,Moderate,,,,,,,,,,
Ahmedabad,8/4/2015,28.51,,171,Moderate,,,,,,,,,,
Ahmedabad,8/5/2015,31.59,,168,Moderate,,,,,,,,,,
Ahmedabad,8/6/2015,42.56,,172,Moderate,,,,,,,,,,
Ahmedabad,8/7/2015,48.12,,173,Moderate,,,,,,,,,,
Ahmedabad,8/8/2015,37.09,,175,Moderate,,,,,,,,,,
Ahmedabad,8/9/2015,33.4,,179,Moderate,,,,,,,,,,
Ahmedabad,8/10/2015,38.64,,174,Moderate,,,,,,,,,,
Ahmedabad,8/11/2015,40.49,,176,Moderate,,,,,,,,,,
Ahmedabad,8/12/2015,41.37,,179,Moderate,,,,,,,,,,
Ahmedabad,8/13/2015,44.56,,175,Moderate,,,,,,,,,,
Ahmedabad,8/14/2015,65.68,,177,Moderate,,,,,,,,,,
Ahmedabad,8/15/2015,33.34,,175,Moderate,,,,,,,,,,
Ahmedabad,8/16/2015,39.17,,174,Moderate,,,,,,,,,,
Ahmedabad,8/17/2015,34,,179,Moderate,,,,,,,,,,
Ahmedabad,8/18/2015,36.38,,177,Moderate,,,,,,,,,,
Ahmedabad,8/19/2015,38.35,,180,Moderate,,,,,,,,,,
Ahmedabad,8/20/2015,38.5,,274,Poor,,,,,,,,,,
Ahmedabad,8/21/2015,39.61,,310,Very Poor,,,,,,,,,,
Ahmedabad,8/22/2015,61.79,,303,Very Poor,,,,,,,,,,
Ahmedabad,8/23/2015,43.22,,302,Very Poor,,,,,,,,,,
Ahmedabad,8/24/2015,33.41,,302,Very Poor,,,,,,,,,,
Ahmedabad,8/25/2015,36.9,,302,Very Poor,,,,,,,,,,
Ahmedabad,8/26/2015,36.36,,302,Very Poor,,,,,,,,,,
Ahmedabad,8/27/2015,32.64,,302,Very Poor,,,,,,,,,,
Ahmedabad,8/28/2015,38.23,,302,Very Poor,,,,,,,,,,
Ahmedabad,8/29/2015,39.86,,301,Very Poor,,,,,,,,,,
Ahmedabad,8/30/2015,72.74,,302,Very Poor,,,,,,,,,,
Ahmedabad,8/31/2015,43.2,,302,Very Poor,,,,,,,,,,
Ahmedabad,9/1/2015,63.2,,302,Very Poor,,,,,,,,,,
Ahmedabad,9/2/2015,64.73,,302,Very Poor,,,,,,,,,,
Ahmedabad,9/3/2015,65.28,,301,Very Poor,,,,,,,,,,
Ahmedabad,9/4/2015,67.86,,302,Very Poor,,,,,,,,,,
Ahmedabad,9/5/2015,52.4,,301,Very Poor,,,,,,,,,,
Ahmedabad,9/6/2015,33.33,,302,Very Poor,,,,,,,,,,
Ahmedabad,9/7/2015,29.52,,301,Very Poor,,,,,,,,,,
Ahmedabad,9/8/2015,15.53,,301,Very Poor,,,,,,,,,,
Ahmedabad,9/10/2015,50.24,,226,Poor,,,,,,,,,,
Ahmedabad,9/11/2015,61.77,,276,Poor,,,,,,,,,,
Ahmedabad,9/12/2015,46.93,,209,Poor,,,,,,,,,,
Ahmedabad,9/13/2015,43.01,,179,Moderate,,,,,,,,,,
Ahmedabad,9/14/2015,42.06,,197,Moderate,,,,,,,,,,
Ahmedabad,9/15/2015,44.94,,229,Poor,,,,,,,,,,
Ahmedabad,9/16/2015,29.58,,170,Moderate,,,,,,,,,,
Ahmedabad,9/17/2015,32.15,,164,Moderate,,,,,,,,,,
Ahmedabad,9/18/2015,36.33,,195,Moderate,,,,,,,,,,
Ahmedabad,9/19/2015,24.46,,220,Poor,,,,,,,,,,
Ahmedabad,9/22/2015,59.29,,217,Poor,,,,,,,,,,
Ahmedabad,9/23/2015,65.32,,254,Poor,,,,,,,,,,
Ahmedabad,9/24/2015,47.39,,241,Poor,,,,,,,,,,
Ahmedabad,9/25/2015,43.88,,244,Poor,,,,,,,,,,
Ahmedabad,9/26/2015,28.35,,243,Poor,,,,,,,,,,
Ahmedabad,9/27/2015,3.59,,244,Poor,,,,,,,,,,
Ahmedabad,9/28/2015,3.04,,327,Very Poor,,,,,,,,,,
Ahmedabad,9/29/2015,19.14,,390,Very Poor,,,,,,,,,,
Ahmedabad,9/30/2015,69.12,,231,Poor,,,,,,,,,,
Ahmedabad,10/1/2015,76.41,,396,Very Poor,,,,,,,,,,
Ahmedabad,10/2/2015,102.49,,731,Severe,,,,,,,,,,
Ahmedabad,10/3/2015,127.94,,466,Severe,,,,,,,,,,
Ahmedabad,10/4/2015,87.18,,230,Poor,,,,,,,,,,
Ahmedabad,10/5/2015,99.73,,309,Very Poor,,,,,,,,,,
Ahmedabad,10/6/2015,84.15,,519,Severe,,,,,,,,,,
Ahmedabad,10/7/2015,92.12,,397,Very Poor,,,,,,,,,,
Ahmedabad,10/8/2015,94.02,,517,Severe,,,,,,,,,,
Ahmedabad,10/9/2015,150.27,,653,Severe,,,,,,,,,,
Ahmedabad,10/10/2015,118.91,,355,Very Poor,,,,,,,,,,
Ahmedabad,10/11/2015,91.41,,227,Poor,,,,,,,,,,
Ahmedabad,10/12/2015,95.9,,316,Very Poor,,,,,,,,,,
Ahmedabad,10/13/2015,137.87,,536,Severe,,,,,,,,,,
Ahmedabad,10/14/2015,90.71,,370,Very Poor,,,,,,,,,,
Ahmedabad,10/15/2015,108.68,,551,Severe,,,,,,,,,,
Ahmedabad,10/16/2015,98.79,,393,Very Poor,,,,,,,,,,
Ahmedabad,10/17/2015,145.75,,671,Severe,,,,,,,,,,
Ahmedabad,10/18/2015,179.43,,969,Severe,,,,,,,,,,
Ahmedabad,10/19/2015,170.52,,471,Severe,,,,,,,,,,
Ahmedabad,10/20/2015,203.4,,529,Severe,,,,,,,,,,
Ahmedabad,10/22/2015,64.66,,213,Poor,,,,,,,,,,
Ahmedabad,10/23/2015,78.14,,297,Poor,,,,,,,,,,
Ahmedabad,10/24/2015,100.17,,605,Severe,,,,,,,,,,
Ahmedabad,10/25/2015,147.35,,691,Severe,,,,,,,,,,
Ahmedabad,10/26/2015,206.89,,971,Severe,,,,,,,,,,
Ahmedabad,10/28/2015,89.64,,270,Poor,,,,,,,,,,
Ahmedabad,10/29/2015,51.72,,188,Moderate,,,,,,,,,,
Ahmedabad,10/30/2015,54.59,,114,Moderate,,,,,,,,,,
Ahmedabad,10/31/2015,46.5,,143,Moderate,,,,,,,,,,
Ahmedabad,11/3/2015,147.18,,557,Severe,,,,,,,,,,
Ahmedabad,11/5/2015,207.13,,536,Severe,,,,,,,,,,
Ahmedabad,11/6/2015,191.01,,354,Very Poor,,,,,,,,,,
Ahmedabad,11/7/2015,192.35,,381,Very Poor,,,,,,,,,,
Ahmedabad,11/8/2015,127.64,,355,Very Poor,,,,,,,,,,
Ahmedabad,6/28/2016,27.29,,272,Poor,,,,,,,,,,
Ahmedabad,6/29/2016,41.43,,253,Poor,,,,,,,,,,
Ahmedabad,6/30/2016,30.16,,256,Poor,,,,,,,,,,
Ahmedabad,7/1/2016,29.42,,257,Poor,,,,,,,,,,
Ahmedabad,7/2/2016,20.87,,213,Poor,,,,,,,,,,
Ahmedabad,7/3/2016,35.08,,218,Poor,,,,,,,,,,
Ahmedabad,7/4/2016,40.23,,214,Poor,,,,,,,,,,
Ahmedabad,7/5/2016,54.25,,207,Poor,,,,,,,,,,
Ahmedabad,7/6/2016,49.04,,169,Moderate,,,,,,,,,,
Ahmedabad,7/14/2016,38.13,,1842,Severe,,,,,,,,,,
Ahmedabad,7/15/2016,36.47,,72,Satisfactory,,,,,,,,,,
Ahmedabad,7/16/2016,40.9,,91,Satisfactory,,,,,,,,,,
Ahmedabad,7/17/2016,34.19,,124,Moderate,,,,,,,,,,
Ahmedabad,7/18/2016,32.92,,145,Moderate,,,,,,,,,,
Ahmedabad,7/19/2016,41.39,,499,Severe,,,,,,,,,,
Ahmedabad,7/20/2016,31.71,,557,Severe,,,,,,,,,,
Ahmedabad,7/21/2016,33.48,,114,Moderate,,,,,,,,,,
Ahmedabad,7/22/2016,30.8,,148,Moderate,,,,,,,,,,
Ahmedabad,7/23/2016,30.47,,99,Satisfactory,,,,,,,,,,
Ahmedabad,7/24/2016,34.64,,117,Moderate,,,,,,,,,,
Ahmedabad,7/25/2016,43.71,,275,Poor,,,,,,,,,,
Ahmedabad,7/26/2016,46.52,,183,Moderate,,,,,,,,,,
Ahmedabad,7/27/2016,36.54,,336,Very Poor,,,,,,,,,,
Ahmedabad,7/28/2016,36.87,,468,Severe,,,,,,,,,,
Ahmedabad,7/29/2016,46.19,,776,Severe,,,,,,,,,,
Ahmedabad,7/30/2016,48.44,,805,Severe,,,,,,,,,,
Ahmedabad,7/31/2016,40.18,,705,Severe,,,,,,,,,,
Ahmedabad,8/1/2016,33.5,,740,Severe,,,,,,,,,,
Ahmedabad,8/2/2016,29.36,,751,Severe,,,,,,,,,,
Ahmedabad,8/3/2016,44.59,,798,Severe,,,,,,,,,,
Ahmedabad,8/4/2016,50.65,,494,Severe,,,,,,,,,,
Ahmedabad,8/5/2016,33.93,,234,Poor,,,,,,,,,,
Ahmedabad,8/8/2016,93.34,,327,Very Poor,,,,,,,,,,
Ahmedabad,8/9/2016,38.06,,257,Poor,,,,,,,,,,
Ahmedabad,8/10/2016,20.19,,300,Poor,,,,,,,,,,
Ahmedabad,8/11/2016,10.45,,309,Very Poor,,,,,,,,,,
Ahmedabad,8/12/2016,29.87,,316,Very Poor,,,,,,,,,,
Ahmedabad,8/13/2016,60.18,,296,Poor,,,,,,,,,,
Ahmedabad,8/14/2016,85.1,,240,Poor,,,,,,,,,,
Ahmedabad,8/15/2016,55.55,,220,Poor,,,,,,,,,,
Ahmedabad,8/16/2016,170.22,,460,Severe,,,,,,,,,,
Ahmedabad,8/17/2016,35.05,,341,Very Poor,,,,,,,,,,
Ahmedabad,8/18/2016,37.68,,216,Poor,,,,,,,,,,
Ahmedabad,8/19/2016,32.78,,174,Moderate,,,,,,,,,,
Ahmedabad,8/20/2016,53.5,,252,Poor,,,,,,,,,,
Ahmedabad,8/21/2016,48.24,,283,Poor,,,,,,,,,,
Ahmedabad,8/22/2016,63.27,,282,Poor,,,,,,,,,,
Ahmedabad,8/23/2016,40.43,,189,Moderate,,,,,,,,,,
Ahmedabad,8/24/2016,31.15,,204,Poor,,,,,,,,,,
Ahmedabad,8/25/2016,33.76,,207,Poor,,,,,,,,,,
Ahmedabad,8/26/2016,35.95,,218,Poor,,,,,,,,,,
Ahmedabad,8/27/2016,58.07,,243,Poor,,,,,,,,,,
Ahmedabad,8/28/2016,46.04,,219,Poor,,,,,,,,,,
Ahmedabad,8/29/2016,52.27,,247,Poor,,,,,,,,,,
Ahmedabad,8/30/2016,46.68,,235,Poor,,,,,,,,,,
Ahmedabad,8/31/2016,44.59,,234,Poor,,,,,,,,,,
Ahmedabad,9/1/2016,30.81,,217,Poor,,,,,,,,,,
Ahmedabad,9/2/2016,47.67,,222,Poor,,,,,,,,,,
Ahmedabad,9/3/2016,35.69,,241,Poor,,,,,,,,,,
Ahmedabad,9/4/2016,36.44,,225,Poor,,,,,,,,,,
Ahmedabad,9/5/2016,33.83,,241,Poor,,,,,,,,,,
Ahmedabad,9/6/2016,34.23,,237,Poor,,,,,,,,,,
Ahmedabad,9/7/2016,52.15,,251,Poor,,,,,,,,,,
Ahmedabad,9/8/2016,35.99,,220,Poor,,,,,,,,,,
Ahmedabad,9/9/2016,37.93,,221,Poor,,,,,,,,,,
Ahmedabad,9/10/2016,31.94,,226,Poor,,,,,,,,,,
Ahmedabad,9/11/2016,18.04,,208,Poor,,,,,,,,,,
Ahmedabad,9/12/2016,27.9,,190,Moderate,,,,,,,,,,
Ahmedabad,9/13/2016,36.51,,250,Poor,,,,,,,,,,
Ahmedabad,9/14/2016,55.71,,280,Poor,,,,,,,,,,
Ahmedabad,9/15/2016,57.01,,306,Very Poor,,,,,,,,,,
Ahmedabad,9/16/2016,53.94,,249,Poor,,,,,,,,,,
Ahmedabad,9/17/2016,49.34,,213,Poor,,,,,,,,,,
Ahmedabad,9/18/2016,,,135,Moderate,,,,,,,,,,
Ahmedabad,9/22/2016,39.43,,268,Poor,,,,,,,,,,
Ahmedabad,9/23/2016,42.33,,267,Poor,,,,,,,,,,
Ahmedabad,9/24/2016,26.75,,216,Poor,,,,,,,,,,
Ahmedabad,9/25/2016,34.16,,212,Poor,,,,,,,,,,
Ahmedabad,9/26/2016,30.07,,214,Poor,,,,,,,,,,
Ahmedabad,9/27/2016,25.54,,222,Poor,,,,,,,,,,
Ahmedabad,9/28/2016,38.47,,216,Poor,,,,,,,,,,
Ahmedabad,9/29/2016,42.55,,236,Poor,,,,,,,,,,
Ahmedabad,9/30/2016,38.1,,225,Poor,,,,,,,,,,
Ahmedabad,10/1/2016,27.22,,231,Poor,,,,,,,,,,
Ahmedabad,10/2/2016,41.81,,298,Poor,,,,,,,,,,
Ahmedabad,10/3/2016,75.03,,267,Poor,,,,,,,,,,
Ahmedabad,10/4/2016,,,236,Poor,,,,,,,,,,
Ahmedabad,10/6/2016,75.06,,301,Very Poor,,,,,,,,,,
Ahmedabad,10/7/2016,85.36,,311,Very Poor,,,,,,,,,,
Ahmedabad,10/8/2016,124.97,,313,Very Poor,,,,,,,,,,
Ahmedabad,10/9/2016,86.63,,267,Poor,,,,,,,,,,
Ahmedabad,10/10/2016,70.34,,232,Poor,,,,,,,,,,
Ahmedabad,10/11/2016,50.49,,229,Poor,,,,,,,,,,
Ahmedabad,10/12/2016,42.25,,227,Poor,,,,,,,,,,
Ahmedabad,10/13/2016,48.23,,236,Poor,,,,,,,,,,
Ahmedabad,10/14/2016,138.94,,326,Very Poor,,,,,,,,,,
Ahmedabad,10/15/2016,155.68,,395,Very Poor,,,,,,,,,,
Ahmedabad,10/16/2016,120.35,,507,Severe,,,,,,,,,,
Ahmedabad,10/17/2016,140.81,,423,Severe,,,,,,,,,,
Ahmedabad,10/18/2016,87.09,,315,Very Poor,,,,,,,,,,
Ahmedabad,10/19/2016,83.57,,213,Poor,,,,,,,,,,
Ahmedabad,10/20/2016,75.41,,263,Poor,,,,,,,,,,
Ahmedabad,10/21/2016,106.86,,355,Very Poor,,,,,,,,,,
Ahmedabad,10/22/2016,96.53,,362,Very Poor,,,,,,,,,,
Ahmedabad,10/23/2016,76.96,,236,Poor,,,,,,,,,,
Ahmedabad,10/24/2016,73.05,,192,Moderate,,,,,,,,,,
Ahmedabad,10/25/2016,72.52,,230,Poor,,,,,,,,,,
Ahmedabad,10/26/2016,109.22,,278,Poor,,,,,,,,,,
Ahmedabad,10/27/2016,122.63,,390,Very Poor,,,,,,,,,,
Ahmedabad,10/28/2016,214.36,,509,Severe,,,,,,,,,,
Ahmedabad,10/29/2016,381.69,,472,Severe,,,,,,,,,,
Ahmedabad,10/30/2016,182.59,,457,Severe,,,,,,,,,,
Ahmedabad,10/31/2016,271.85,,721,Severe,,,,,,,,,,
Ahmedabad,11/1/2016,230.76,,420,Severe,,,,,,,,,,
Ahmedabad,11/2/2016,203.3,,417,Severe,,,,,,,,,,
Ahmedabad,11/3/2016,152.03,,390,Very Poor,,,,,,,,,,
Ahmedabad,11/4/2016,176.02,,361,Very Poor,,,,,,,,,,
